StateCode,Id,Latitude,Longitude,Elevation,TimeZone,PrimaryCity
GA,31419,31.907310,-81.198982,42,-5,SAVANNAH
GA,31420,32.083600,-81.100300,42,-5,SAVANNAH
GA,31421,32.078400,-81.096600,42,-5,SAVANNAH
GA,31501,31.228040,-82.347959,138,-5,WAYCROSS
GA,31502,31.213500,-82.354300,138,-5,WAYCROSS
GA,31503,31.182660,-82.359603,138,-5,WAYCROSS
GA,31510,31.550004,-82.462181,201,-5,ALMA
GA,31512,31.556890,-83.018794,259,-5,AMBROSE
GA,31513,31.762026,-82.315976,206,-5,BAXLEY
GA,31515,31.771400,-82.346500,206,-5,BAXLEY
GA,31516,31.324068,-82.246366,106,-5,BLACKSHEAR
GA,31518,31.513968,-82.172018,106,-5,BRISTOL
GA,31519,31.685848,-82.881294,259,-5,BROXTON
GA,31520,31.139032,-81.479153,10,-5,BRUNSWICK
GA,31521,31.149700,-81.491700,10,-5,BRUNSWICK
GA,31522,31.223769,-81.351440,10,-5,SAINT SIMONS ISLAND
GA,31523,31.221353,-81.611226,10,-5,BRUNSWICK
GA,31524,31.149700,-81.491700,10,-5,BRUNSWICK
GA,31525,31.314924,-81.522194,10,-5,BRUNSWICK
GA,31527,31.066660,-81.421052,10,-5,JEKYLL ISLAND
GA,31532,31.726914,-82.755559,253,-5,DENTON
GA,31533,31.554494,-82.845336,259,-5,DOUGLAS
GA,31534,31.511300,-82.846300,259,-5,DOUGLAS
GA,31535,31.460074,-82.867492,259,-5,DOUGLAS
GA,31537,30.926172,-82.098949,81,-5,FOLKSTON
GA,31539,31.822381,-82.633648,253,-5,HAZLEHURST
GA,31542,31.143856,-82.121344,65,-5,HOBOKEN
GA,31543,31.359315,-81.845621,65,-5,HORTENSE
GA,31544,31.848145,-82.943008,230,-5,JACKSONVILLE
GA,31545,31.595178,-81.947578,100,-5,JESUP
GA,31546,31.520324,-81.776417,100,-5,JESUP
GA,31547,30.801332,-81.533338,16,-5,KINGS BAY
GA,31548,30.826964,-81.730303,16,-5,KINGSLAND
GA,31549,31.904072,-82.756073,230,-5,LUMBER CITY
GA,31550,30.900111,-82.408772,138,-5,MANOR
GA,31551,31.487919,-82.265404,106,-5,MERSHON
GA,31552,31.289080,-82.624444,138,-5,MILLWOOD
GA,31553,31.158464,-81.970730,65,-5,NAHUNTA
GA,31554,31.488829,-82.613149,259,-5,NICHOLLS
GA,31555,31.707576,-82.071149,100,-5,ODUM
GA,31556,31.409600,-82.111800,106,-5,OFFERMAN
GA,31557,31.376400,-82.100592,106,-5,PATTERSON
GA,31558,30.842741,-81.528876,16,-5,SAINT MARYS
GA,31560,31.491774,-82.040164,100,-5,SCREVEN
GA,31561,31.195239,-81.336942,10,-5,SEA ISLAND
GA,31562,30.589068,-82.122769,81,-5,SAINT GEORGE
GA,31563,31.715783,-82.180832,206,-5,SURRENCY
GA,31564,31.247600,-82.473700,138,-5,WARESBORO
GA,31565,31.061147,-81.627230,16,-5,WAVERLY
GA,31566,31.179696,-81.842104,65,-5,WAYNESVILLE
GA,31567,31.604809,-82.694584,259,-5,WEST GREEN
GA,31568,30.999485,-81.785497,16,-5,WHITE OAK
GA,31569,30.912957,-81.634091,16,-5,WOODBINE
GA,31598,31.599100,-81.884600,100,-5,JESUP
GA,31599,31.598800,-81.884000,100,-5,JESUP
GA,31601,30.753316,-83.350791,229,-5,VALDOSTA
GA,31602,30.871716,-83.338028,229,-5,VALDOSTA
GA,31603,30.832700,-83.278500,229,-5,VALDOSTA
GA,31604,30.832500,-83.278600,229,-5,VALDOSTA
GA,31605,30.951025,-83.227150,229,-5,VALDOSTA
GA,31606,30.822953,-83.188084,229,-5,VALDOSTA
GA,31620,31.119180,-83.428336,246,-5,ADEL
GA,31622,31.391860,-83.173800,234,-5,ALAPAHA
GA,31623,31.075160,-82.666120,176,-5,ARGYLE
GA,31624,31.299848,-82.723385,205,-5,AXSON
GA,31625,31.004224,-83.525766,192,-5,BARNEY
GA,31626,30.791556,-83.806838,250,-5,BOSTON
GA,31627,31.063470,-83.375875,246,-5,CECIL
GA,31629,30.769258,-83.687252,192,-5,DIXIE
GA,31630,30.934663,-82.870748,176,-5,DU PONT
GA,31631,30.781293,-82.637193,176,-5,FARGO
GA,31632,30.966854,-83.368068,229,-5,HAHIRA
GA,31634,31.040719,-82.752774,176,-5,HOMERVILLE
GA,31635,31.047244,-83.100615,199,-5,LAKELAND
GA,31636,30.745024,-83.100656,229,-5,LAKE PARK
GA,31637,31.271084,-83.450080,246,-5,LENOX
GA,31638,30.916768,-83.512485,192,-5,MORVEN
GA,31639,31.227879,-83.191858,234,-5,NASHVILLE
GA,31641,30.889312,-83.093434,229,-5,NAYLOR
GA,31642,31.295686,-82.868272,205,-5,PEARSON
GA,31643,30.791992,-83.550467,192,-5,QUITMAN
GA,31645,31.061696,-83.243998,234,-5,RAY CITY
GA,31647,31.200639,-83.465595,246,-5,SPARKS
GA,31648,30.720206,-82.816547,138,-5,STATENVILLE
GA,31649,31.017908,-83.017266,199,-5,STOCKTON
GA,31650,31.330980,-83.000425,205,-5,WILLACOOCHEE
GA,31698,30.866022,-83.287363,229,-5,VALDOSTA
GA,31699,30.966782,-83.198550,229,-5,MOODY AFB
GA,31701,31.581331,-84.151910,208,-5,ALBANY
GA,31702,31.578300,-84.155600,208,-5,ALBANY
GA,31703,31.578300,-84.157100,208,-5,ALBANY
GA,31704,31.551224,-84.064632,208,-5,ALBANY
GA,31705,31.518596,-84.038378,208,-5,ALBANY
GA,31706,31.578300,-84.155600,208,-5,ALBANY
GA,31707,31.584612,-84.224394,208,-5,ALBANY
GA,31708,31.578300,-84.155600,208,-5,ALBANY
GA,31709,32.013294,-84.120225,360,-5,AMERICUS
GA,31711,32.186085,-84.113990,360,-5,ANDERSONVILLE
GA,31712,31.832466,-83.733022,319,-5,ARABI
GA,31714,31.707667,-83.681708,450,-5,ASHBURN
GA,31716,31.377944,-84.120699,167,-5,BACONTON
GA,31719,32.063920,-84.308548,360,-5,AMERICUS
GA,31720,30.886325,-83.738192,192,-5,BARWICK
GA,31721,31.496738,-84.297764,208,-5,ALBANY
GA,31722,31.067784,-83.623943,319,-5,BERLIN
GA,31727,31.418600,-83.389800,357,-5,BROOKFIELD
GA,31730,31.211996,-84.254748,167,-5,CAMILLA
GA,31733,31.587090,-83.508616,357,-5,CHULA
GA,31735,31.975809,-83.963667,360,-5,COBB
GA,31738,31.009234,-83.872554,250,-5,COOLIDGE
GA,31739,31.161500,-84.066500,167,-5,COTTON
GA,31743,31.915186,-83.997971,360,-5,DE SOTO
GA,31744,31.318263,-83.928890,319,-5,DOERUN
GA,31747,31.174393,-83.583575,319,-5,ELLENTON
GA,31749,31.362700,-83.344506,234,-5,ENIGMA
GA,31750,31.739251,-83.207200,338,-5,FITZGERALD
GA,31753,31.199800,-83.873800,319,-5,FUNSTON
GA,31756,31.184180,-83.943754,319,-5,HARTSFIELD
GA,31757,30.855151,-83.909742,250,-5,THOMASVILLE
GA,31758,30.829700,-83.981100,250,-5,THOMASVILLE
GA,31760,31.628446,-83.437560,330,-5,IRWINVILLE
GA,31763,31.740035,-84.131612,246,-5,LEESBURG
GA,31764,31.966171,-84.083378,360,-5,LESLIE
GA,31765,31.106534,-84.031914,250,-5,MEIGS
GA,31768,31.212797,-83.858161,319,-5,MOULTRIE
GA,31769,31.621600,-83.335700,330,-5,MYSTIC
GA,31771,31.243595,-83.634867,319,-5,NORMAN PARK
GA,31772,31.742274,-83.968606,426,-5,OAKFIELD
GA,31773,30.958604,-84.067708,250,-5,OCHLOCKNEE
GA,31774,31.576979,-83.274796,330,-5,OCILLA
GA,31775,31.318366,-83.601334,357,-5,OMEGA
GA,31776,31.179700,-83.789200,319,-5,MOULTRIE
GA,31778,30.950715,-83.723244,250,-5,PAVO
GA,31779,31.102720,-84.214412,167,-5,PELHAM
GA,31780,32.011459,-84.368110,360,-5,PLAINS
GA,31781,31.541492,-83.789079,426,-5,POULAN
GA,31782,31.472500,-84.121700,208,-5,PUTNEY
GA,31783,31.766339,-83.456417,450,-5,REBECCA
GA,31784,31.241694,-84.047323,167,-5,SALE CITY
GA,31787,31.892142,-84.219159,246,-5,SMITHVILLE
GA,31788,31.124644,-83.696451,319,-5,MOULTRIE
GA,31789,31.474689,-83.718821,426,-5,SUMNER
GA,31790,31.653027,-83.566397,450,-5,SYCAMORE
GA,31791,31.518072,-83.854546,426,-5,SYLVESTER
GA,31792,30.801160,-84.080722,250,-5,THOMASVILLE
GA,31793,31.473132,-83.577509,357,-5,TIFTON
GA,31794,31.440784,-83.437997,357,-5,TIFTON
GA,31795,31.464728,-83.666918,357,-5,TY TY
GA,31796,31.748021,-83.877485,426,-5,WARWICK
GA,31798,31.646157,-83.084990,330,-5,WRAY
GA,31799,30.836600,-83.978700,250,-5,THOMASVILLE
GA,31801,32.482945,-84.563959,750,-5,BOX SPRINGS
GA,31803,32.308312,-84.524512,657,-5,BUENA VISTA
GA,31804,32.661076,-84.878410,762,-5,CATAULA
GA,31805,32.295891,-84.791325,480,-5,CUSSETA
GA,31806,32.294785,-84.306046,567,-5,ELLAVILLE
GA,31807,32.647894,-84.787724,762,-5,ELLERSLIE
GA,31808,32.635173,-85.006578,260,-5,FORTSON
GA,31810,32.559776,-84.546679,750,-5,GENEVA
GA,31811,32.740913,-84.946908,762,-5,HAMILTON
GA,31812,32.596313,-84.451653,750,-5,JUNCTION CITY
GA,31814,32.162220,-84.841705,593,-5,LOUVALE
GA,31815,32.039122,-84.894446,593,-5,LUMPKIN
GA,31816,32.875168,-84.583228,870,-5,MANCHESTER
GA,31820,32.579955,-84.836630,260,-5,MIDLAND
GA,31821,32.144268,-84.904082,593,-5,OMAHA
GA,31822,32.865831,-84.897487,762,-5,PINE MOUNTAIN
GA,31823,32.803290,-84.813923,762,-5,PINE MOUNTAIN VALLEY
GA,31824,32.096900,-84.541371,470,-5,PRESTON
GA,31825,32.076624,-84.695159,593,-5,RICHLAND
GA,31826,32.783676,-84.709520,762,-5,SHILOH
GA,31827,32.701236,-84.494944,750,-5,TALBOTTON
GA,31829,32.559814,-84.731001,260,-5,UPATOI
GA,31830,32.904040,-84.751935,870,-5,WARM SPRINGS
GA,31831,32.673331,-84.743618,762,-5,WAVERLY HALL
GA,31832,31.976190,-84.549847,470,-5,WESTON
GA,31833,32.835216,-85.101217,729,-5,WEST POINT
GA,31836,32.792267,-84.551148,750,-5,WOODLAND
GA,31901,32.464936,-84.977860,260,-5,COLUMBUS
GA,31902,32.460800,-84.987600,260,-5,COLUMBUS
GA,31903,32.414753,-84.952028,260,-5,COLUMBUS
GA,31904,32.543972,-85.013861,260,-5,COLUMBUS
GA,31905,32.396006,-84.822670,260,-5,FORT BENNING
GA,31906,32.466251,-84.953072,260,-5,COLUMBUS
GA,31907,32.477790,-84.821814,260,-5,COLUMBUS
GA,31908,32.460800,-84.987600,260,-5,COLUMBUS
GA,31909,32.543754,-84.915770,260,-5,COLUMBUS
GA,31914,32.556400,-84.738700,260,-5,COLUMBUS
GA,31917,32.556400,-84.738700,260,-5,COLUMBUS
GA,31993,32.460800,-84.987600,260,-5,COLUMBUS
GA,31995,32.460800,-84.987600,260,-5,FORT BENNING
GA,31997,32.460800,-84.987600,260,-5,COLUMBUS
GA,31998,32.460800,-84.987600,260,-5,COLUMBUS
GA,31999,32.460800,-84.987600,260,-5,COLUMBUS
FL,32003,30.096584,-81.718908,28,-5,FLEMING ISLAND
FL,32004,30.239600,-81.385500,7,-5,PONTE VEDRA BEACH
FL,32006,30.107000,-81.717000,28,-5,FLEMING ISLAND
FL,32007,29.773900,-81.637300,28,-5,BOSTWICK
FL,32008,29.910063,-82.873584,104,-5,BRANFORD
FL,32009,30.423422,-81.942267,25,-5,BRYCEVILLE
FL,32011,30.581655,-81.813698,25,-5,CALLAHAN
FL,32013,30.191124,-83.296812,69,-5,DAY
FL,32024,30.063128,-82.718660,96,-5,LAKE CITY
FL,32025,30.063408,-82.569213,96,-5,LAKE CITY
FL,32026,30.063900,-82.237300,136,-5,RAIFORD
FL,32030,30.100300,-81.776600,28,-5,DOCTORS INLET
FL,32033,29.789504,-81.448785,7,-5,ELKTON
FL,32034,30.620190,-81.505612,25,-5,FERNANDINA BEACH
FL,32035,30.669700,-81.462900,25,-5,FERNANDINA BEACH
FL,32038,29.925718,-82.704296,96,-5,FORT WHITE
FL,32040,30.285552,-82.210634,134,-5,GLEN SAINT MARY
FL,32041,30.632400,-81.606800,25,-5,YULEE
FL,32042,29.860300,-82.218900,150,-5,GRAHAM
FL,32043,29.942877,-81.739286,28,-5,GREEN COVE SPRINGS
FL,32044,29.846870,-82.153474,150,-5,HAMPTON
FL,32046,30.675570,-81.880199,25,-5,HILLIARD
FL,32050,30.068900,-81.860900,28,-5,MIDDLEBURG
FL,32052,30.492522,-82.952818,152,-5,JASPER
FL,32053,30.557317,-83.147324,152,-5,JENNINGS
FL,32054,30.031356,-82.381490,136,-5,LAKE BUTLER
FL,32055,30.387244,-82.625980,96,-5,LAKE CITY
FL,32056,30.189400,-82.639400,96,-5,LAKE CITY
FL,32058,30.067826,-82.106124,150,-5,LAWTEY
FL,32059,30.366307,-83.258452,120,-5,LEE
FL,32060,30.268319,-83.031644,104,-5,LIVE OAK
FL,32061,30.061772,-82.525084,96,-5,LULU
FL,32062,30.131959,-82.981524,104,-5,MC ALPIN
FL,32063,30.273591,-82.124442,134,-5,MACCLENNY
FL,32064,30.294023,-82.987810,104,-5,LIVE OAK
FL,32065,30.147998,-81.794120,28,-5,ORANGE PARK
FL,32066,29.975866,-83.150282,69,-5,MAYO
FL,32067,30.165800,-81.706800,28,-5,ORANGE PARK
FL,32068,30.083428,-81.865862,28,-5,MIDDLEBURG
FL,32071,30.034100,-82.946748,104,-5,O BRIEN
FL,32072,30.225689,-82.423486,134,-5,OLUSTEE
FL,32073,30.165382,-81.751534,28,-5,ORANGE PARK
FL,32079,29.979898,-81.808606,28,-5,PENNEY FARMS
FL,32080,29.783594,-81.260042,7,-5,SAINT AUGUSTINE
FL,32081,30.126725,-81.432476,7,-5,PONTE VEDRA
FL,32082,30.103629,-81.370165,7,-5,PONTE VEDRA BEACH
FL,32083,30.090035,-82.189396,136,-5,RAIFORD
FL,32084,29.900382,-81.347082,7,-5,SAINT AUGUSTINE
FL,32085,29.894400,-81.314400,7,-5,SAINT AUGUSTINE
FL,32086,29.761523,-81.296262,7,-5,SAINT AUGUSTINE
FL,32087,30.360361,-82.330242,134,-5,SANDERSON
FL,32091,29.932951,-82.070374,150,-5,STARKE
FL,32092,29.912319,-81.542679,7,-5,SAINT AUGUSTINE
FL,32094,30.194599,-82.852110,104,-5,WELLBORN
FL,32095,30.031127,-81.405634,7,-5,SAINT AUGUSTINE
FL,32096,30.368274,-82.769430,152,-5,WHITE SPRINGS
FL,32097,30.645264,-81.636094,25,-5,YULEE
FL,32099,30.338300,-81.770600,8,-5,JACKSONVILLE
FL,32102,29.174719,-81.552751,66,-5,ASTOR
FL,32105,29.186900,-81.421100,62,-5,BARBERVILLE
FL,32110,29.441902,-81.339618,20,-5,BUNNELL
FL,32111,29.071700,-81.962800,99,-5,CANDLER
FL,32112,29.415434,-81.604804,28,-5,CRESCENT CITY
FL,32113,29.407606,-82.110708,99,-5,CITRA
FL,32114,29.192952,-81.053292,62,-5,DAYTONA BEACH
FL,32115,29.210700,-81.023200,62,-5,DAYTONA BEACH
FL,32116,29.210700,-81.023200,62,-5,DAYTONA BEACH
FL,32117,29.235916,-81.057494,62,-5,DAYTONA BEACH
FL,32118,29.202099,-80.998420,62,-5,DAYTONA BEACH
FL,32119,29.156645,-81.032190,62,-5,DAYTONA BEACH
FL,32120,29.210700,-81.023200,62,-5,DAYTONA BEACH
FL,32121,29.210700,-81.023200,62,-5,DAYTONA BEACH
FL,32122,29.210700,-81.023200,62,-5,DAYTONA BEACH
FL,32123,29.210700,-81.023200,62,-5,PORT ORANGE
FL,32124,29.130812,-81.148810,62,-5,DAYTONA BEACH
FL,32125,29.210700,-81.023200,62,-5,DAYTONA BEACH
FL,32126,29.210700,-81.023200,62,-5,DAYTONA BEACH
FL,32127,29.114039,-80.974033,62,-5,PORT ORANGE
FL,32128,29.101158,-81.046246,62,-5,PORT ORANGE
FL,32129,29.137987,-81.018524,62,-5,PORT ORANGE
FL,32130,29.162668,-81.325062,62,-5,DE LEON SPRINGS
FL,32131,29.681734,-81.579706,28,-5,EAST PALATKA
FL,32132,28.978355,-80.924956,62,-5,EDGEWATER
FL,32133,29.020000,-81.908500,99,-5,EASTLAKE WEIR
FL,32134,29.344331,-81.859726,99,-5,FORT MC COY
FL,32135,29.474800,-81.127400,20,-5,PALM COAST
FL,32136,29.469775,-81.141892,20,-5,FLAGLER BEACH
FL,32137,29.572466,-81.315047,20,-5,PALM COAST
FL,32138,29.711951,-81.932122,28,-5,GRANDIN
FL,32139,29.376206,-81.606024,28,-5,GEORGETOWN
FL,32140,29.759146,-81.855939,28,-5,FLORAHOME
FL,32141,28.918467,-80.903355,62,-5,EDGEWATER
FL,32142,29.474800,-81.127400,20,-5,PALM COAST
FL,32143,0.000000,0.000000,20,-5,PALM COAST
FL,32145,29.687689,-81.408260,7,-5,HASTINGS
FL,32147,29.640938,-81.787144,28,-5,HOLLISTER
FL,32148,29.600013,-81.818141,28,-5,INTERLACHEN
FL,32149,29.594900,-81.950600,28,-5,INTERLACHEN
FL,32157,29.461974,-81.573748,28,-5,LAKE COMO
FL,32158,28.917300,-81.923200,66,-5,LADY LAKE
FL,32159,28.923782,-81.917436,66,-5,LADY LAKE
FL,32160,29.771800,-82.010500,28,-5,LAKE GENEVA
FL,32162,28.917856,-82.001442,79,-5,THE VILLAGES
FL,32163,28.930000,-81.950000,79,-5,THE VILLAGES
FL,32164,29.480300,-81.213952,20,-5,PALM COAST
FL,32168,28.970566,-81.049846,62,-5,NEW SMYRNA BEACH
FL,32169,28.977052,-80.861793,62,-5,NEW SMYRNA BEACH
FL,32170,29.025700,-80.927300,62,-5,NEW SMYRNA BEACH
FL,32173,29.285600,-81.056300,62,-5,ORMOND BEACH
FL,32174,29.299226,-81.186502,62,-5,ORMOND BEACH
FL,32175,29.285600,-81.056300,62,-5,ORMOND BEACH
FL,32176,29.346048,-81.067604,62,-5,ORMOND BEACH
FL,32177,29.682624,-81.693679,28,-5,PALATKA
FL,32178,29.648400,-81.637800,28,-5,PALATKA
FL,32179,29.093587,-81.900973,99,-5,OCKLAWAHA
FL,32180,29.215132,-81.481970,62,-5,PIERSON
FL,32181,29.510204,-81.604618,28,-5,POMONA PARK
FL,32182,29.496726,-81.956019,99,-5,ORANGE SPRINGS
FL,32183,29.084647,-81.833620,99,-5,OCKLAWAHA
FL,32185,29.742724,-81.959012,28,-5,PUTNAM HALL
FL,32187,29.565578,-81.571292,28,-5,SAN MATEO
FL,32189,29.541817,-81.616896,28,-5,SATSUMA
FL,32190,29.335990,-81.550000,62,-5,SEVILLE
FL,32192,29.338500,-82.112800,99,-5,SPARR
FL,32193,29.462012,-81.648330,28,-5,WELAKA
FL,32195,28.993919,-81.899870,99,-5,WEIRSDALE
FL,32198,29.210700,-81.023300,62,-5,DAYTONA BEACH
FL,32201,30.331800,-81.655500,8,-5,JACKSONVILLE
FL,32202,30.327983,-81.646937,8,-5,JACKSONVILLE
FL,32203,30.338800,-81.671400,8,-5,JACKSONVILLE
FL,32204,30.314597,-81.681600,8,-5,JACKSONVILLE
FL,32205,30.302092,-81.730071,8,-5,JACKSONVILLE
FL,32206,30.351867,-81.641536,8,-5,JACKSONVILLE
FL,32207,30.289522,-81.641428,8,-5,JACKSONVILLE
FL,32208,30.394326,-81.680065,8,-5,JACKSONVILLE
FL,32209,30.362492,-81.697102,8,-5,JACKSONVILLE
FL,32210,30.274794,-81.751056,8,-5,JACKSONVILLE
FL,32211,30.333657,-81.586521,8,-5,JACKSONVILLE
FL,32212,30.219840,-81.679112,8,-5,JACKSONVILLE
FL,32214,30.217512,-81.688882,8,-5,JACKSONVILLE
FL,32216,30.279070,-81.586122,8,-5,JACKSONVILLE
FL,32217,30.240532,-81.627276,8,-5,JACKSONVILLE
FL,32218,30.487885,-81.672378,8,-5,JACKSONVILLE
FL,32219,30.429535,-81.820625,8,-5,JACKSONVILLE
FL,32220,30.345845,-81.863742,8,-5,JACKSONVILLE
FL,32221,30.251028,-81.852886,8,-5,JACKSONVILLE
FL,32222,30.217898,-81.832761,8,-5,JACKSONVILLE
FL,32223,30.155992,-81.643814,8,-5,JACKSONVILLE
FL,32224,30.287288,-81.473498,8,-5,JACKSONVILLE
FL,32225,30.353900,-81.499068,8,-5,JACKSONVILLE
FL,32226,30.479938,-81.523063,8,-5,JACKSONVILLE
FL,32227,30.388330,-81.414627,8,-5,JACKSONVILLE
FL,32228,30.381200,-81.407700,8,-5,JACKSONVILLE
FL,32229,30.331800,-81.655500,8,-5,JACKSONVILLE
FL,32231,30.331800,-81.655500,8,-5,JACKSONVILLE
FL,32232,30.331800,-81.655500,8,-5,JACKSONVILLE
FL,32233,30.361433,-81.426416,8,-5,ATLANTIC BEACH
FL,32234,30.213113,-81.986563,8,-5,JACKSONVILLE
FL,32235,30.330900,-81.656500,8,-5,JACKSONVILLE
FL,32236,30.331800,-81.655500,8,-5,JACKSONVILLE
FL,32237,30.331800,-81.655500,8,-5,JACKSONVILLE
FL,32238,30.331800,-81.655500,8,-5,JACKSONVILLE
FL,32239,30.331800,-81.655500,8,-5,JACKSONVILLE
FL,32240,30.331800,-81.655500,8,-5,JACKSONVILLE BEACH
FL,32241,30.331800,-81.655500,8,-5,JACKSONVILLE
FL,32244,30.218584,-81.753600,8,-5,JACKSONVILLE
FL,32245,30.331800,-81.655500,8,-5,JACKSONVILLE
FL,32246,30.287312,-81.508347,8,-5,JACKSONVILLE
FL,32247,30.331800,-81.655500,8,-5,JACKSONVILLE
FL,32250,30.279880,-81.416402,8,-5,JACKSONVILLE BEACH
FL,32254,30.344659,-81.734322,8,-5,JACKSONVILLE
FL,32255,30.331800,-81.655500,8,-5,JACKSONVILLE
FL,32256,30.181000,-81.518228,8,-5,JACKSONVILLE
FL,32257,30.195326,-81.619327,8,-5,JACKSONVILLE
FL,32258,30.144750,-81.540956,8,-5,JACKSONVILLE
FL,32259,30.071014,-81.572238,7,-5,SAINT JOHNS
FL,32260,30.088900,-81.611800,7,-5,JACKSONVILLE
FL,32266,30.315813,-81.414819,8,-5,NEPTUNE BEACH
FL,32277,30.374461,-81.590205,8,-5,JACKSONVILLE
FL,32301,30.426130,-84.251652,160,-5,TALLAHASSEE
FL,32302,30.438200,-84.280800,160,-5,TALLAHASSEE
FL,32303,30.523084,-84.332434,160,-5,TALLAHASSEE
FL,32304,30.456156,-84.354432,160,-5,TALLAHASSEE
FL,32305,30.343062,-84.292137,160,-5,TALLAHASSEE
FL,32306,30.441412,-84.302295,160,-5,TALLAHASSEE
FL,32307,30.425322,-84.287631,160,-5,TALLAHASSEE
FL,32308,30.472782,-84.220316,160,-5,TALLAHASSEE
FL,32309,30.579313,-84.101900,160,-5,TALLAHASSEE
